Recording,10830mWh
Current Setpoint,1500
Low Voltage Stop,3300
Seconds, Voltage, Current, mAh, mWh
3222.7134968,3.729,1499,1344.519,5301.855
3223.7065314,3.729,1499,1344.936,5303.408
3224.7146062,3.728,1499,1345.353,5304.961
3225.707571,3.73,1498,1345.769,5306.515
3226.7002361,3.729,1501,1346.186,5308.068
3227.7085336,3.729,1500,1346.603,5309.621
3228.7015656,3.728,1499,1347.019,5311.174
3229.7094336,3.729,1499,1347.436,5312.727
3230.702622,3.729,1499,1347.853,5314.28
3231.6946024,3.729,1499,1348.269,5315.834
3232.7035348,3.728,1499,1348.686,5317.387
3233.6965847,3.729,1500,1349.103,5318.94
3234.6885722,3.729,1500,1349.519,5320.493
3235.6975407,3.727,1500,1349.936,5322.045
3236.6898616,3.729,1500,1350.353,5323.598
3237.6985826,3.729,1499,1350.769,5325.151
3238.6908725,3.729,1500,1351.186,5326.704
3239.6839964,3.727,1500,1351.603,5328.256
3240.6927074,3.728,1498,1352.019,5329.809
3241.684722,3.727,1500,1352.436,5331.361
3242.6935366,3.727,1500,1352.853,5332.914
3243.6856706,3.727,1498,1353.269,5334.466
3244.6787766,3.726,1497,1353.686,5336.019
3245.6867993,3.727,1501,1354.103,5337.571
3246.6795992,3.727,1499,1354.519,5339.124
3247.6725868,3.725,1500,1354.936,5340.676
3248.6805475,3.727,1501,1355.353,5342.228
3249.6735971,3.727,1500,1355.769,5343.781
3250.6819421,3.725,1498,1356.182,5345.317
3251.6743694,3.727,1499,1356.603,5346.885
3252.6675783,3.727,1500,1357.019,5348.437
3253.6756033,3.727,1499,1357.436,5349.989
3254.6685724,3.727,1500,1357.853,5351.541
3255.6768093,3.727,1500,1358.269,5353.093
3256.6696559,3.727,1499,1358.686,5354.645
3257.6619387,3.725,1500,1359.103,5356.197
3258.670687,3.727,1499,1359.519,5357.749
3259.662664,3.725,1499,1359.936,5359.301
3260.6557335,3.725,1501,1360.353,5360.853
3261.6648622,3.727,1499,1360.769,5362.405
3262.6568633,3.725,1499,1361.186,5363.957
3263.6655903,3.725,1500,1361.603,5365.508
3264.6576871,3.725,1500,1362.019,5367.06
3265.650621,3.725,1500,1362.436,5368.612
3266.659712,3.725,1498,1362.853,5370.163
3267.6516816,3.725,1500,1363.269,5371.715
3268.6446533,3.725,1500,1363.686,5373.266
3269.6526658,3.725,1499,1364.103,5374.818
3270.6459225,3.725,1500,1364.519,5376.369
3271.6535772,3.725,1499,1364.936,5377.92
3272.6465656,3.725,1500,1365.353,5379.472
3273.6396281,3.725,1501,1365.769,5381.023
3274.6475805,3.723,1499,1366.186,5382.574
3275.6406097,3.723,1500,1366.603,5384.126
3276.6486037,3.725,1499,1367.019,5385.677
3277.6415685,3.725,1501,1367.436,5387.228
3278.6346074,3.725,1501,1367.853,5388.78
3279.642625,3.725,1500,1368.269,5390.331
3280.6354439,3.723,1500,1368.686,5391.882
3281.6278137,3.725,1499,1369.103,5393.433
3282.6369759,3.723,1499,1369.519,5394.984
3283.62915,3.725,1498,1369.936,5396.535
3284.6375752,3.723,1500,1370.353,5398.086
3285.630605,3.723,1499,1370.769,5399.637
3286.6225444,3.725,1499,1371.186,5401.188
3287.6316531,3.723,1500,1371.603,5402.739
3288.6238614,3.723,1501,1372.019,5404.29
3289.6166038,3.723,1499,1372.436,5405.841
3290.6255826,3.723,1498,1372.853,5407.392
3291.6181358,3.723,1498,1373.269,5408.942
3292.6261685,3.725,1498,1373.686,5410.493
3293.6189385,3.723,1499,1374.103,5412.044
3294.6116827,3.723,1499,1374.519,5413.595
3295.6204114,3.723,1499,1374.936,5415.146
3296.6124524,3.723,1499,1375.353,5416.696
3297.6055433,3.723,1498,1375.773,5418.263
3298.613197,3.723,1500,1376.186,5419.798
3299.6063943,3.723,1500,1376.603,5421.349
3300.6145573,3.721,1499,1377.019,5422.899
3301.6075381,3.721,1500,1377.436,5424.45
3302.5998501,3.723,1500,1377.853,5426
3303.6086471,3.723,1500,1378.269,5427.551
3304.6015369,3.723,1501,1378.686,5429.101
3305.5937994,3.721,1500,1379.103,5430.652
3306.6023333,3.721,1500,1379.519,5432.202
3307.5952882,3.723,1500,1379.936,5433.753
3308.6032484,3.723,1500,1380.353,5435.303
3309.5965762,3.723,1500,1380.769,5436.853
3310.5886004,3.723,1500,1381.186,5438.404
3311.5970111,3.723,1500,1381.603,5439.954
3312.5897535,3.723,1499,1382.019,5441.505
3313.5984108,3.721,1499,1382.436,5443.055
3314.591564,3.721,1500,1382.853,5444.605
3315.5841776,3.721,1500,1383.269,5446.155
3316.5923863,3.721,1500,1383.686,5447.706
3317.5846654,3.721,1499,1384.103,5449.256
3318.5775211,3.723,1499,1384.519,5450.806
3319.585752,3.723,1499,1384.936,5452.356
3320.5785752,3.723,1500,1385.353,5453.907
3321.5869509,3.721,1500,1385.769,5455.457
3322.5797101,3.721,1499,1386.186,5457.007
3323.5721681,3.721,1499,1386.603,5458.557
3324.5807455,3.721,1500,1387.019,5460.107
3325.5726087,3.723,1501,1387.436,5461.657
3326.5821697,3.723,1501,1387.853,5463.207
3327.5749548,3.721,1499,1388.269,5464.757
3328.5676742,3.723,1497,1388.686,5466.307
3329.5757151,3.723,1500,1389.103,5467.857
3330.5682769,3.723,1499,1389.519,5469.407
3331.5606001,3.721,1500,1389.936,5470.957
3332.569597,3.721,1499,1390.353,5472.507
3333.5625824,3.721,1499,1390.769,5474.058
3334.5707399,3.721,1500,1391.186,5475.607
3335.5635856,3.721,1499,1391.603,5477.157
3336.5555839,3.721,1500,1392.019,5478.707
3337.564609,3.721,1499,1392.436,5480.257
3338.5568528,3.721,1500,1392.853,5481.807
3339.5495381,3.721,1498,1393.269,5483.357
3340.5587179,3.721,1500,1393.686,5484.907
3341.5505564,3.721,1500,1394.103,5486.457
3342.5595832,3.719,1500,1394.519,5488.007
3343.5515835,3.721,1500,1394.936,5489.557
3344.5442796,3.721,1500,1395.353,5491.107
3345.553241,3.721,1499,1395.769,5492.656
3346.5455397,3.719,1498,1396.186,5494.206
3347.5536039,3.719,1499,1396.603,5495.756
3348.5466026,3.721,1499,1397.019,5497.305
3349.5396716,3.721,1497,1397.436,5498.855
3350.5478266,3.721,1500,1397.853,5500.405
3351.5400289,3.721,1499,1398.269,5501.955
3352.533576,3.721,1499,1398.686,5503.504
3353.5418055,3.721,1500,1399.103,5505.054
3354.5342166,3.721,1500,1399.519,5506.604
3355.542602,3.721,1499,1399.936,5508.153
3356.5356724,3.721,1500,1400.357,5509.718
3357.5279346,3.721,1500,1400.769,5511.252
3358.5365843,3.721,1499,1401.186,5512.802
3359.5286307,3.721,1500,1401.603,5514.352
3360.5216243,3.719,1499,1402.019,5515.901
3361.5306064,3.721,1499,1402.436,5517.451
3362.5225993,3.721,1500,1402.853,5519
3363.5307939,3.721,1500,1403.269,5520.55
3364.5238742,3.721,1500,1403.686,5522.1
3365.5165655,3.719,1499,1404.103,5523.649
3366.5255735,3.721,1500,1404.519,5525.199
3367.5175693,3.721,1499,1404.936,5526.748
3368.5105774,3.719,1500,1405.353,5528.298
3369.5196007,3.719,1500,1405.769,5529.847
3370.5117706,3.719,1499,1406.186,5531.397
3371.5197979,3.719,1498,1406.603,5532.946
3372.5131493,3.719,1499,1407.019,5534.496
3373.5055438,3.721,1500,1407.436,5536.045
3374.5135705,3.721,1500,1407.853,5537.595
3375.506429,3.719,1500,1408.269,5539.144
3376.4988683,3.721,1500,1408.686,5540.693
3377.5075688,3.719,1500,1409.103,5542.243
3378.500741,3.721,1499,1409.519,5543.792
3379.5086534,3.719,1499,1409.936,5545.342
3380.5015255,3.719,1499,1410.353,5546.891
3381.4936746,3.719,1501,1410.769,5548.44
3382.502593,3.721,1500,1411.186,5549.99
3383.4956466,3.719,1498,1411.603,5551.539
3384.4875673,3.719,1499,1412.019,5553.088
3385.4966812,3.721,1501,1412.436,5554.638
3386.4886013,3.721,1499,1412.853,5556.187
3387.497805,3.719,1500,1413.265,5557.721
3388.4905725,3.719,1500,1413.686,5559.286
3389.4830495,3.719,1500,1414.103,5560.835
3390.4916104,3.719,1500,1414.519,5562.384
3391.4842103,3.719,1500,1414.936,5563.934
3392.4762513,3.721,1499,1415.353,5565.483
3393.4846125,3.721,1499,1415.769,5567.032
3394.4772989,3.719,1500,1416.186,5568.581
3395.4859827,3.719,1500,1416.603,5570.13
3396.4787052,3.719,1499,1417.019,5571.68
3397.4715424,3.719,1500,1417.436,5573.229
3398.479849,3.719,1500,1417.853,5574.778
3399.4729245,3.719,1500,1418.269,5576.327
3400.4655381,3.719,1500,1418.686,5577.876
3401.4740182,3.719,1498,1419.103,5579.425
3402.4666795,3.721,1499,1419.519,5580.974
3403.4746104,3.719,1499,1419.936,5582.523
3404.4675604,3.719,1500,1420.353,5584.072
3405.4598079,3.719,1498,1420.769,5585.621
3406.4685204,3.719,1499,1421.186,5587.17
3407.4616804,3.719,1500,1421.603,5588.72
3408.4537047,3.719,1500,1422.019,5590.269
3409.4623256,3.719,1500,1422.436,5591.818
3410.4548237,3.719,1499,1422.853,5593.367
3411.4633726,3.719,1499,1423.269,5594.916
3412.4565818,3.719,1500,1423.686,5596.465
3413.449081,3.719,1499,1424.103,5598.014
3414.4575657,3.719,1501,1424.519,5599.562
3415.4495424,3.719,1500,1424.94,5601.127
3416.442346,3.719,1501,1425.353,5602.66
3417.4508124,3.719,1500,1425.769,5604.209
3418.4435526,3.719,1500,1426.186,5605.758
3419.4516843,3.719,1500,1426.603,5607.307
3420.4446702,3.719,1498,1427.019,5608.856
3421.4375446,3.717,1499,1427.436,5610.405
3422.4457872,3.719,1500,1427.853,5611.954
3423.4383661,3.717,1499,1428.269,5613.503
3424.4468681,3.719,1499,1428.686,5615.051
3425.4396796,3.719,1500,1429.103,5616.6
3426.4320964,3.717,1499,1429.519,5618.149
3427.4407852,3.719,1500,1429.936,5619.698
3428.4335743,3.719,1499,1430.353,5621.247
3429.4257658,3.719,1499,1430.769,5622.796
3430.4346199,3.717,1499,1431.186,5624.344
3431.4274144,3.719,1499,1431.603,5625.893
3432.4355512,3.717,1499,1432.019,5627.442
3433.4285781,3.719,1500,1432.436,5628.991
3434.4207974,3.719,1500,1432.853,5630.54
3435.4295537,3.719,1498,1433.269,5632.089
3436.4215671,3.719,1500,1433.686,5633.637
3437.4305749,3.719,1500,1434.103,5635.186
3438.4237744,3.719,1500,1434.519,5636.735
3439.4155762,3.719,1500,1434.936,5638.283
3440.4246769,3.719,1500,1435.353,5639.832
3441.4165857,3.719,1500,1435.769,5641.381
3442.4097653,3.717,1501,1436.186,5642.929
3443.4180463,3.717,1500,1436.603,5644.478
3444.4109369,3.717,1499,1437.019,5646.026
3445.4191178,3.717,1501,1437.436,5647.575
3446.411681,3.719,1499,1437.853,5649.124
3447.4045822,3.717,1499,1438.269,5650.672
3448.4136164,3.717,1500,1438.686,5652.221
3449.4056514,3.717,1499,1439.103,5653.769
3450.414586,3.719,1500,1439.519,5655.318
3451.4066896,3.717,1500,1439.936,5656.867
3452.3998431,3.719,1499,1440.353,5658.415
3453.4078988,3.719,1500,1440.769,5659.964
3454.4004944,3.717,1500,1441.186,5661.512
3455.3935663,3.717,1499,1441.603,5663.06
3456.4020461,3.719,1500,1442.015,5664.593
3457.3941599,3.717,1501,1442.436,5666.157
3458.4027797,3.717,1500,1442.853,5667.706
3459.3950354,3.717,1500,1443.269,5669.254
3460.3876094,3.717,1500,1443.686,5670.802
3461.3965145,3.717,1500,1444.103,5672.35
3462.3895374,3.719,1500,1444.519,5673.899
3463.3976941,3.717,1500,1444.936,5675.447
3464.3905816,3.717,1499,1445.353,5676.995
3465.3826644,3.717,1498,1445.769,5678.543
3466.3915416,3.717,1499,1446.186,5680.091
3467.384682,3.717,1499,1446.603,5681.64
3468.3766032,3.717,1500,1447.019,5683.187
3469.3856044,3.716,1501,1447.436,5684.735
3470.3778784,3.715,1500,1447.853,5686.283
3471.3864134,3.715,1499,1448.269,5687.831
3472.3787092,3.715,1499,1448.686,5689.379
3473.3715373,3.715,1499,1449.103,5690.927
3474.3800754,3.715,1499,1449.519,5692.475
3475.3729726,3.715,1500,1449.936,5694.023
3476.3815423,3.717,1500,1450.353,5695.571
3477.3741391,3.715,1499,1450.769,5697.119
3478.3666878,3.717,1500,1451.186,5698.667
3479.3747481,3.715,1499,1451.603,5700.215
3480.3675551,3.717,1500,1452.019,5701.763
3481.3761342,3.717,1500,1452.436,5703.31
3482.3685225,3.717,1501,1452.853,5704.858
3483.361602,3.715,1500,1453.269,5706.406
3484.3699686,3.717,1500,1453.686,5707.954
3485.3625645,3.717,1498,1454.103,5709.502
3486.3556909,3.717,1500,1454.519,5711.049
3487.3637825,3.717,1500,1454.936,5712.597
3488.3565764,3.715,1499,1455.353,5714.145
3489.364604,3.715,1499,1455.769,5715.692
3490.3575356,3.715,1500,1456.186,5717.24
3491.350427,3.715,1499,1456.603,5718.788
3492.358555,3.715,1499,1457.019,5720.335
3493.3515654,3.716,1501,1457.436,5721.882
3494.3597408,3.715,1500,1457.853,5723.43
3495.3525737,3.715,1499,1458.269,5724.977
3496.3446022,3.715,1499,1458.686,5726.525
3497.3533872,3.715,1499,1459.103,5728.072
3498.3467176,3.716,1501,1459.519,5729.62
3499.3386716,3.713,1498,1459.936,5731.167
3500.3468359,3.715,1499,1460.353,5732.714
3501.3396825,3.713,1499,1460.769,5734.262
3502.3485887,3.715,1500,1461.186,5735.809
3503.3408461,3.714,1500,1461.603,5737.356
3504.3335846,3.715,1500,1462.019,5738.903
3505.3421321,3.715,1500,1462.436,5740.451
3506.3346214,3.715,1500,1462.853,5741.998
3507.3435418,3.715,1499,1463.269,5743.545
3508.3357438,3.715,1499,1463.686,5745.092
3509.3285084,3.715,1499,1464.103,5746.639
3510.33691,3.715,1500,1464.519,5748.187
3511.3297,3.714,1500,1464.936,5749.734
3512.3381735,3.715,1500,1465.353,5751.281
3513.3305738,3.715,1500,1465.769,5752.828
3514.3238194,3.713,1499,1466.186,5754.375
3515.3317912,3.715,1499,1466.603,5755.922
3516.3248875,3.715,1500,1467.019,5757.469
3517.3329207,3.715,1500,1467.436,5759.016
3518.3255678,3.714,1500,1467.853,5760.563
3519.3178828,3.713,1499,1468.269,5762.11
3520.3268166,3.713,1499,1468.686,5763.657
3521.3195413,3.714,1501,1469.103,5765.204
3522.3115676,3.713,1499,1469.519,5766.75
3523.320602,3.714,1500,1469.936,5768.297
3524.3136039,3.714,1500,1470.353,5769.844
3525.3216442,3.714,1500,1470.769,5771.391
3526.3139953,3.712,1500,1471.186,5772.938
3527.306841,3.715,1500,1471.603,5774.484
3528.315591,3.714,1500,1472.019,5776.031
3529.3079076,3.714,1500,1472.436,5777.578
3530.3165544,3.714,1500,1472.853,5779.125
3531.3092485,3.712,1500,1473.269,5780.671
3532.3020404,3.712,1500,1473.686,5782.218
3533.3102679,3.713,1499,1474.103,5783.764
3534.3027763,3.713,1499,1474.519,5785.311
3535.3110356,3.714,1501,1474.936,5786.857
3536.3045791,3.714,1501,1475.353,5788.404
3537.296562,3.712,1500,1475.769,5789.95
3538.3057308,3.712,1498,1476.186,5791.496
3539.2970655,3.712,1499,1476.603,5793.043
3540.2909113,3.712,1500,1477.019,5794.589
3541.2987201,3.712,1500,1477.436,5796.135
3542.2918511,3.712,1499,1477.853,5797.682
3543.3007311,3.712,1498,1478.269,5799.228
3544.2928503,3.712,1499,1478.686,5800.774
3545.2855948,3.712,1499,1479.103,5802.32
3546.2938547,3.712,1499,1479.519,5803.866
3547.2865792,3.712,1500,1479.936,5805.412
3548.2950033,3.712,1500,1480.353,5806.958
3549.2879585,3.712,1499,1480.769,5808.504
3550.2806102,3.712,1499,1481.186,5810.05
3551.2886801,3.71,1500,1481.603,5811.597
3552.280642,3.712,1498,1482.019,5813.142
3553.290246,3.712,1500,1482.436,5814.688
3554.2825805,3.712,1500,1482.853,5816.234
3555.2750217,3.712,1499,1483.269,5817.78
3556.2836466,3.712,1499,1483.686,5819.326
3557.2760167,3.712,1500,1484.103,5820.872
3558.2849479,3.71,1499,1484.519,5822.417
3559.2775376,3.712,1499,1484.936,5823.963
3560.2699293,3.712,1499,1485.353,5825.509
3561.2786342,3.71,1500,1485.769,5827.054
3562.2715433,3.712,1499,1486.186,5828.6
3563.2636067,3.71,1499,1486.603,5830.145
3564.2726219,3.71,1501,1487.019,5831.691
3565.2646612,3.71,1499,1487.436,5833.236
3566.2736137,3.71,1499,1487.853,5834.781
3567.2666036,3.71,1500,1488.269,5836.326
3568.2585021,3.71,1499,1488.686,5837.871
3569.2677474,3.708,1500,1489.103,5839.417
3570.2596413,3.71,1500,1489.519,5840.962
3571.2685393,3.708,1500,1489.936,5842.507
3572.2615374,3.708,1500,1490.353,5844.052
3573.2536851,3.708,1500,1490.769,5845.597
3574.262261,3.708,1499,1491.186,5847.142
3575.2547509,3.708,1499,1491.603,5848.687
3576.2628518,3.71,1499,1492.019,5850.231
3577.256602,3.71,1500,1492.436,5851.776
3578.2486339,3.71,1499,1492.853,5853.321
3579.2578126,3.71,1498,1493.269,5854.866
3580.2495678,3.708,1500,1493.686,5856.41
3581.2427434,3.71,1498,1494.103,5857.955
3582.2509837,3.708,1500,1494.519,5859.499
3583.243568,3.708,1500,1494.936,5861.044
3584.2516132,3.708,1499,1495.353,5862.588
3585.2446037,3.708,1499,1495.769,5864.133
3586.2371646,3.708,1500,1496.186,5865.677
3587.2458993,3.708,1499,1496.603,5867.222
3588.2390428,3.708,1500,1497.019,5868.766
3589.2467939,3.708,1500,1497.436,5870.31
3590.2397602,3.706,1500,1497.853,5871.854
3591.2320463,3.708,1500,1498.269,5873.399
3592.2406252,3.708,1500,1498.686,5874.943
3593.2333696,3.706,1500,1499.098,5876.472
3594.2259103,3.706,1499,1499.519,5878.031
3595.2345824,3.706,1500,1499.936,5879.575
3596.2275428,3.706,1499,1500.353,5881.119
3597.2356093,3.706,1501,1500.769,5882.663
3598.2281771,3.706,1499,1501.186,5884.207
3599.2207824,3.706,1500,1501.603,5885.751
3600.2295373,3.706,1500,1502.019,5887.295
3601.2220078,3.706,1500,1502.436,5888.839
3602.2306108,3.706,1499,1502.853,5890.382
3603.222893,3.706,1499,1503.269,5891.926
3604.2156266,3.706,1499,1503.686,5893.47
3605.2243564,3.706,1499,1504.103,5895.013
3606.2170613,3.706,1499,1504.519,5896.557
3607.209585,3.706,1500,1504.936,5898.1
3608.2185771,3.706,1499,1505.353,5899.644
3609.2111281,3.706,1500,1505.769,5901.187
3610.219538,3.706,1500,1506.186,5902.73
3611.2123865,3.706,1498,1506.603,5904.274
3612.2049534,3.704,1500,1507.019,5905.817
3613.2131994,3.704,1500,1507.436,5907.36
3614.2056119,3.704,1500,1507.853,5908.903
3615.2137419,3.704,1499,1508.269,5910.446
3616.2066009,3.704,1499,1508.686,5911.989
3617.1986624,3.704,1500,1509.103,5913.532
3618.2077859,3.704,1499,1509.519,5915.075
3619.2007823,3.704,1500,1509.936,5916.617
3620.1932378,3.704,1499,1510.353,5918.16
3621.2015845,3.704,1499,1510.769,5919.703
3622.194121,3.702,1500,1511.186,5921.246
3623.2024483,3.702,1499,1511.603,5922.788
3624.1950995,3.704,1499,1512.019,5924.331
3625.1876394,3.702,1499,1512.436,5925.874
3626.1968778,3.702,1499,1512.853,5927.416
3627.189577,3.702,1499,1513.269,5928.958
3628.1976609,3.704,1500,1513.686,5930.501
3629.1905725,3.704,1500,1514.103,5932.043
3630.1833878,3.702,1500,1514.519,5933.585
3631.191328,3.702,1500,1514.936,5935.127
3632.1838725,3.702,1500,1515.353,5936.67
3633.1766744,3.702,1500,1515.769,5938.212
3634.1849767,3.702,1500,1516.186,5939.754
3635.1776975,3.704,1501,1516.603,5941.296
3636.1860485,3.702,1500,1517.019,5942.838
3637.1786009,3.701,1501,1517.436,5944.38
3638.1715447,3.702,1500,1517.853,5945.921
3639.1805983,3.702,1500,1518.269,5947.464
3640.1727769,3.702,1499,1518.686,5949.005
3641.1811262,3.702,1499,1519.103,5950.547
3642.173603,3.7,1500,1519.519,5952.089
3643.1669006,3.702,1499,1519.936,5953.631
3644.1745968,3.702,1499,1520.353,5955.173
3645.1676843,3.7,1499,1520.769,5956.714
3646.1598456,3.7,1500,1521.186,5958.256
3647.1686357,3.7,1500,1521.603,5959.797
3648.1616111,3.7,1499,1522.019,5961.339
3649.1695548,3.7,1499,1522.436,5962.88
3650.1625757,3.702,1499,1522.853,5964.421
3651.1555724,3.7,1499,1523.269,5965.963
3652.1636947,3.7,1499,1523.686,5967.504
3653.1568066,3.7,1500,1524.103,5969.045
3654.1650847,3.7,1500,1524.519,5970.586
3655.15758,3.7,1500,1524.936,5972.127
3656.14991,3.699,1500,1525.353,5973.668
3657.1585619,3.7,1499,1525.769,5975.209
3658.1509032,3.7,1500,1526.186,5976.75
3659.1436397,3.699,1500,1526.603,5978.291
3660.1525798,3.7,1499,1527.019,5979.832
3661.1451089,3.699,1500,1527.436,5981.373
3662.1535378,3.7,1500,1527.853,5982.914
3663.1460933,3.7,1499,1528.269,5984.455
3664.138592,3.7,1500,1528.686,5985.996
3665.1477954,3.7,1500,1529.103,5987.536
3666.139866,3.701,1501,1529.519,5989.077
3667.1481203,3.699,1500,1529.936,5990.618
3668.1415678,3.698,1499,1530.353,5992.159
3669.1334817,3.698,1499,1530.769,5993.699
3670.1422428,3.698,1499,1531.186,5995.24
3671.1346254,3.699,1500,1531.603,5996.78
3672.1275678,3.698,1498,1532.019,5998.321
3673.1360115,3.698,1499,1532.436,5999.861
3674.1288899,3.7,1498,1532.853,6001.402
3675.1375759,3.699,1499,1533.273,6002.958
3676.129739,3.699,1500,1533.686,6004.483
3677.1223941,3.697,1500,1534.103,6006.023
3678.1315674,3.698,1499,1534.519,6007.563
3679.1241753,3.698,1499,1534.936,6009.104
3680.1321528,3.699,1500,1535.353,6010.644
3681.1245997,3.698,1499,1535.769,6012.184
3682.1175375,3.698,1499,1536.186,6013.724
3683.1257613,3.699,1500,1536.603,6015.265
3684.1184335,3.699,1500,1537.019,6016.805
3685.111585,3.698,1497,1537.436,6018.345
3686.1196319,3.696,1499,1537.853,6019.885
3687.1126209,3.699,1500,1538.269,6021.425
3688.1208569,3.698,1499,1538.686,6022.965
3689.1135812,3.697,1500,1539.103,6024.505
3690.1059675,3.696,1499,1539.519,6026.045
3691.114707,3.697,1500,1539.936,6027.585
3692.1075439,3.697,1499,1540.353,6029.125
3693.0998278,3.698,1499,1540.769,6030.665
3694.1089021,3.696,1498,1541.186,6032.205
3695.1007736,3.697,1500,1541.603,6033.745
3696.1097238,3.696,1499,1542.019,6035.285
3697.1020939,3.697,1500,1542.436,6036.825
3698.0946848,3.697,1500,1542.853,6038.365
3699.1035767,3.697,1500,1543.269,6039.905
3700.0957472,3.699,1500,1543.686,6041.445
3701.0885271,3.697,1499,1544.103,6042.985
3702.0976049,3.697,1499,1544.519,6044.524
3703.0903197,3.696,1499,1544.936,6046.064
3704.0979337,3.697,1500,1545.353,6047.604
3705.0915664,3.696,1499,1545.769,6049.143
3706.0838327,3.696,1499,1546.186,6050.683
3707.0924371,3.697,1500,1546.603,6052.222
3708.084601,3.697,1500,1547.019,6053.762
3709.0935368,3.695,1500,1547.436,6055.301
3710.0855743,3.696,1497,1547.853,6056.841
3711.0783134,3.697,1499,1548.269,6058.38
3712.0875378,3.696,1497,1548.686,6059.92
3713.0795672,3.695,1500,1549.103,6061.459
3714.0721995,3.697,1501,1549.519,6062.999
3715.0807783,3.696,1498,1549.936,6064.538
3716.0737782,3.695,1500,1550.353,6066.077
3717.0818521,3.695,1501,1550.769,6067.616
3718.0745018,3.695,1499,1551.186,6069.155
3719.0675668,3.695,1499,1551.603,6070.695
3720.075682,3.696,1497,1552.019,6072.234
3721.0686002,3.697,1500,1552.436,6073.773
3722.0606745,3.695,1499,1552.853,6075.312
3723.0695428,3.695,1498,1553.269,6076.851
3724.0626053,3.697,1501,1553.686,6078.391
3725.0708191,3.695,1500,1554.103,6079.93
3726.0633784,3.695,1500,1554.519,6081.469
3727.0558025,3.695,1501,1554.936,6083.008
3728.064643,3.695,1499,1555.353,6084.547
3729.0568004,3.695,1501,1555.769,6086.085
3730.0656087,3.695,1500,1556.182,6087.609
3731.0585739,3.695,1499,1556.603,6089.163
3732.0506732,3.693,1500,1557.019,6090.702
3733.0596064,3.695,1499,1557.436,6092.241
3734.0516178,3.695,1498,1557.857,6093.795
3735.0445869,3.695,1500,1558.269,6095.319
3736.0527567,3.693,1500,1558.686,6096.858
3737.0456812,3.695,1500,1559.103,6098.396
3738.0546002,3.695,1499,1559.519,6099.935
3739.0468047,3.695,1499,1559.936,6101.474
3740.0396382,3.693,1499,1560.353,6103.013
3741.0476871,3.695,1499,1560.769,6104.551
3742.0405234,3.693,1499,1561.186,6106.09
3743.0490203,3.693,1500,1561.603,6107.628
3744.0416427,3.695,1498,1562.019,6109.167
3745.0347261,3.693,1499,1562.436,6110.706
3746.0426345,3.693,1499,1562.853,6112.244
3747.0356102,3.693,1499,1563.269,6113.782
3748.0279922,3.695,1500,1563.686,6115.321
3749.0367175,3.693,1500,1564.103,6116.859
3750.0297259,3.695,1497,1564.519,6118.398
3751.0377065,3.695,1501,1564.936,6119.936
3752.030191,3.695,1500,1565.353,6121.474
3753.0226128,3.693,1498,1565.769,6123.013
3754.0320632,3.695,1499,1566.186,6124.551
3755.0240774,3.693,1501,1566.603,6126.09
3756.0166737,3.693,1499,1567.019,6127.628
3757.0250542,3.693,1500,1567.436,6129.166
3758.0177142,3.693,1500,1567.853,6130.705
3759.0265828,3.693,1499,1568.269,6132.243
3760.0185814,3.693,1499,1568.686,6133.781
3761.0117121,3.693,1499,1569.103,6135.319
3762.0207404,3.693,1499,1569.519,6136.858
3763.0126022,3.693,1499,1569.936,6138.396
3764.0056068,3.693,1500,1570.353,6139.934
3765.0132788,3.693,1499,1570.769,6141.472
3766.0069167,3.693,1501,1571.186,6143.01
3767.0147184,3.693,1500,1571.603,6144.548
3768.0075669,3.693,1499,1572.019,6146.087
3769.0006012,3.693,1499,1572.436,6147.625
3770.0086054,3.693,1501,1572.853,6149.163
3771.0011308,3.693,1501,1573.269,6150.701
3772.0093604,3.693,1500,1573.686,6152.239
3773.0025889,3.693,1499,1574.103,6153.777
3773.9955657,3.691,1501,1574.519,6155.315
3775.0035301,3.693,1499,1574.936,6156.854
3775.9962134,3.691,1499,1575.353,6158.392
3776.9885175,3.693,1499,1575.769,6159.929
3777.9973108,3.693,1499,1576.186,6161.467
3778.9898313,3.693,1497,1576.603,6163.005
3779.9985817,3.693,1500,1577.019,6164.543
3780.9915878,3.693,1500,1577.436,6166.081
3781.9836049,3.693,1499,1577.853,6167.619
3783.0106108,3.693,1500,1578.269,6169.157
3783.9847509,3.691,1500,1578.686,6170.695
3784.9775861,3.693,1499,1579.103,6172.233
3785.9859948,3.693,1499,1579.519,6173.771
3786.9785594,3.691,1500,1579.936,6175.309
3787.9870176,3.693,1500,1580.353,6176.847
3788.9795675,3.691,1500,1580.769,6178.385
3789.9728174,3.693,1500,1581.186,6179.923
3790.9806652,3.691,1500,1581.603,6181.461
3791.9730079,3.693,1500,1582.019,6182.998
3792.9659532,3.691,1500,1582.436,6184.536
3793.9745502,3.693,1499,1582.853,6186.074
3794.9675648,3.693,1499,1583.269,6187.612
3795.975746,3.691,1499,1583.686,6189.149
3796.9682996,3.691,1500,1584.103,6190.687
3797.9614146,3.691,1499,1584.519,6192.225
3798.9699064,3.693,1500,1584.932,6193.747
3799.9619414,3.691,1499,1585.353,6195.3
3800.9705848,3.691,1500,1585.769,6196.838
3801.9635826,3.693,1499,1586.186,6198.375
3802.9556077,3.693,1498,1586.603,6199.913
3803.9639792,3.691,1499,1587.019,6201.451
